user_id,watch_instance_id,watched_at,video_id,duration,watched_duration
59886,24624290,2021-06-14 04:45:56.266074+00:00,877,672,672
59886,24624541,2021-06-14 04:51:23.603597+00:00,1395,619,619
59886,24627029,2021-06-14 05:37:30.999876+00:00,1419,571,571
59886,24986643,2021-06-20 03:34:07.489075+00:00,248,687,52
59886,24986657,2021-06-20 03:34:41.122719+00:00,602,488,1
59886,24628028,2021-06-14 05:55:26.005404+00:00,1426,674,674
59886,25999737,2021-07-09 05:40:40.379389+00:00,1481,358,43
60166,25358648,2021-06-27 03:38:32.754941+00:00,26667,2491,824
60166,24500589,2021-06-12 04:56:28.934495+00:00,26861,3886,281
60166,24780195,2021-06-16 12:12:16.814326+00:00,26872,3978,1750
60166,24804558,2021-06-16 18:53:43.945518+00:00,32092,2778,44
60166,24804512,2021-06-16 18:51:23.913217+00:00,32040,2718,2718
60166,24838769,2021-06-17 11:27:42.282502+00:00,32039,2286,1452
60166,24847929,2021-06-17 14:12:18.503539+00:00,38840,3349,537
60166,24908900,2021-06-18 14:33:03.676825+00:00,7825,1389,1264
60166,24909045,2021-06-18 14:34:55.131719+00:00,7804,607,403
60166,25772144,2021-07-05 05:08:43.070232+00:00,26700,2527,234
60166,24499142,2021-06-12 04:28:22.770460+00:00,26701,3011,6
60166,27293934,2021-07-31 12:39:49.430346+00:00,38707,3013,323
60166,26411659,2021-07-16 09:44:09.803686+00:00,30995,2554,638
60441,24879657,2021-06-18 06:03:38.745915+00:00,31592,369,2
60441,24880669,2021-06-18 06:20:01.481627+00:00,31593,1032,36
60886,24559399,2021-06-13 02:43:09.875291+00:00,857,43,43
60886,24560111,2021-06-13 03:04:11.884756+00:00,859,1051,528
60886,24560168,2021-06-13 03:05:37.243161+00:00,873,27,27
60886,24560355,2021-06-13 03:11:08.777019+00:00,874,328,328
60886,24560357,2021-06-13 03:11:12.656783+00:00,875,767,2
60886,24859828,2021-06-17 17:08:39.708320+00:00,918,22,0
60886,24559820,2021-06-13 02:55:02.012266+00:00,858,661,23
60886,25153739,2021-06-23 05:08:54.042345+00:00,1150,186,116
60886,25164516,2021-06-23 08:22:47.339305+00:00,1153,175,175
60886,25164681,2021-06-23 08:26:32.694819+00:00,1156,222,222
60886,25199578,2021-06-24 01:04:11.213132+00:00,1322,717,703
60886,25199670,2021-06-24 01:08:38.598915+00:00,1387,267,267
60886,25199831,2021-06-24 01:16:16.028826+00:00,1534,569,389
60964,24657811,2021-06-14 13:41:17.554968+00:00,5872,908,908
60964,27349505,2021-08-01 14:16:41.892822+00:00,8267,818,818
60964,27350092,2021-08-01 14:26:45.726867+00:00,8268,580,580
60964,25971264,2021-07-08 14:12:44.154869+00:00,6852,708,708
60964,26920450,2021-07-25 06:27:52.128157+00:00,6868,758,759
60964,24511140,2021-06-12 07:18:15.671721+00:00,5860,1032,1032
60964,27350905,2021-08-01 14:42:01.274318+00:00,8269,810,810
60964,27351581,2021-08-01 14:53:13.239426+00:00,8270,645,645
60964,24512550,2021-06-12 07:36:40.300818+00:00,5861,666,659
60964,25974482,2021-07-08 15:01:56.380409+00:00,6853,704,704
60964,26785044,2021-07-22 16:48:52.618015+00:00,6862,1135,110
60964,26921064,2021-07-25 06:37:22.104709+00:00,6869,542,542
60964,27352272,2021-08-01 15:06:10.099340+00:00,8271,755,755
60964,24784979,2021-06-16 13:39:37.257411+00:00,5873,545,545
60964,24556584,2021-06-13 00:52:32.350055+00:00,5869,649,649
60964,24557004,2021-06-13 01:15:32.829818+00:00,5870,955,16
60964,26921758,2021-07-25 06:48:39.518597+00:00,6870,661,661
60964,24533620,2021-06-12 13:14:13.827329+00:00,5864,938,938
60964,24557793,2021-06-13 01:49:19.764069+00:00,5871,841,841
60964,24535280,2021-06-12 13:41:54.821707+00:00,5865,912,912
60964,27187234,2021-07-29 15:26:18.234763+00:00,8266,601,601
60964,24538109,2021-06-12 14:20:53.705214+00:00,5866,842,842
60964,24539922,2021-06-12 14:45:08.029362+00:00,5867,690,690
60964,24520539,2021-06-12 09:44:03.465672+00:00,5862,691,4
60964,24541532,2021-06-12 15:08:29.644339+00:00,5868,651,651
60964,24521734,2021-06-12 10:01:40.162325+00:00,5863,672,672
60964,24506601,2021-06-12 06:22:53.803298+00:00,24108,0,32
60964,25310378,2021-06-26 05:08:51.088974+00:00,6851,1177,1177
60964,24906484,2021-06-18 13:53:20.064657+00:00,5874,661,661
60964,24954106,2021-06-19 10:29:35.017120+00:00,5875,957,165
60964,25013337,2021-06-20 12:29:41.025525+00:00,5876,744,744
60964,25015478,2021-06-20 13:21:57.483504+00:00,5877,800,464
60964,25128378,2021-06-22 14:29:09.932368+00:00,5878,779,779
60964,26255035,2021-07-13 15:25:12.518664+00:00,6854,620,620
60964,26314331,2021-07-14 15:35:26.698808+00:00,6855,729,68
60964,26315067,2021-07-14 15:47:15.017400+00:00,6856,696,3
60964,26622289,2021-07-20 02:49:47.630107+00:00,6857,728,0
60964,26622764,2021-07-20 03:05:29.182738+00:00,6858,717,717
60964,26900389,2021-07-24 16:52:58.889953+00:00,6863,573,573
60964,26901123,2021-07-24 17:05:40.706098+00:00,6864,728,728
60964,26901379,2021-07-24 17:09:54.758903+00:00,6865,807,807
60964,26919557,2021-07-25 06:14:56.983851+00:00,6867,567,0
60964,26780080,2021-07-22 15:28:32.752255+00:00,6861,607,607
60964,26778659,2021-07-22 15:06:11.652877+00:00,6859,659,561
60964,26918996,2021-07-25 06:05:11.451153+00:00,6866,624,624
60964,26779308,2021-07-22 15:16:47.627134+00:00,6860,599,0
60989,25091608,2021-06-22 02:44:29.102505+00:00,32200,1183,0
60989,25904472,2021-07-07 10:39:29.856946+00:00,30604,1478,36
60989,26798579,2021-07-23 03:57:17.636155+00:00,31630,2013,8
60989,26798586,2021-07-23 03:57:35.543280+00:00,32069,2398,5
60989,26798589,2021-07-23 03:57:44.228821+00:00,32174,1122,4
60989,26798595,2021-07-23 03:57:56.182125+00:00,32746,2683,7
60989,26798606,2021-07-23 03:58:08.970097+00:00,32972,2029,8
60989,26798609,2021-07-23 03:58:15.891365+00:00,33348,54,2
60989,26798619,2021-07-23 03:58:26.202149+00:00,33704,4089,4
60989,25566384,2021-07-01 06:41:12.656506+00:00,30285,1599,3
60989,26798652,2021-07-23 03:59:35.567860+00:00,46617,3263,36
60989,25563588,2021-07-01 05:54:37.430117+00:00,34414,3541,10
60989,26335736,2021-07-15 04:55:56.534550+00:00,31000,947,915
60989,27209990,2021-07-30 03:50:17.919994+00:00,31520,1788,0
60989,24531205,2021-06-12 12:32:08.021511+00:00,30173,1059,9
60989,25881863,2021-07-07 03:46:31.159792+00:00,30338,1788,0
60989,25713812,2021-07-04 01:37:21.381067+00:00,30284,1484,6
60989,25904497,2021-07-07 10:40:00.810089+00:00,30606,2389,750
60989,24531255,2021-06-12 12:33:01.467265+00:00,30843,2599,2512
60989,24505300,2021-06-12 06:05:39.508423+00:00,30603,1880,9
60989,25904637,2021-07-07 10:42:29.983744+00:00,30902,54,6
60989,26974186,2021-07-26 06:55:48.072858+00:00,31623,878,407
60989,26974189,2021-07-26 06:55:53.408997+00:00,31624,1599,4
60989,26101477,2021-07-11 02:47:04.075338+00:00,30999,2023,2023
60989,26974153,2021-07-26 06:55:15.780052+00:00,31622,1167,3
60989,26804694,2021-07-23 05:56:44.212645+00:00,30844,1622,1622
60989,26736902,2021-07-22 01:51:02.886975+00:00,46580,1969,1031
60989,26027896,2021-07-09 14:18:51.285121+00:00,30845,1420,568
60989,26335787,2021-07-15 04:57:08.749046+00:00,31004,2374,352
60989,26101485,2021-07-11 02:47:14.607396+00:00,31122,1717,24
60989,27209884,2021-07-30 03:47:42.511714+00:00,31123,1250,34
60989,26101492,2021-07-11 02:47:43.090172+00:00,31272,1424,690
60989,26798571,2021-07-23 03:57:05.495469+00:00,31519,1691,1615
60989,26798584,2021-07-23 03:57:26.376493+00:00,31842,2046,7
61010,24505593,2021-06-12 06:09:57.357572+00:00,38281,90,50
61010,24505625,2021-06-12 06:10:15.978471+00:00,38282,188,14
61054,24506965,2021-06-12 06:27:22.686783+00:00,5860,1032,11
61054,25551455,2021-06-30 21:37:52.286258+00:00,5868,651,651
61054,26374285,2021-07-15 15:35:26.506856+00:00,5878,779,10
61054,25245461,2021-06-24 17:07:09.232997+00:00,5862,691,691
61054,25663877,2021-07-03 03:10:50.361315+00:00,5870,955,955
61054,25251689,2021-06-24 23:58:13.281021+00:00,24108,0,163
61054,25921178,2021-07-07 15:56:01.806016+00:00,5875,957,267
61054,26489125,2021-07-17 15:16:51.728379+00:00,6851,1177,1177
61054,25291217,2021-06-25 15:44:28.527536+00:00,5863,672,662
61054,24506692,2021-06-12 06:23:58.264329+00:00,5859,369,32
61054,25765518,2021-07-05 01:57:32.364126+00:00,5872,908,908
61054,25768032,2021-07-05 03:16:57.153201+00:00,5873,545,545
61054,26044432,2021-07-10 00:56:01.504090+00:00,5876,744,744
61054,25349638,2021-06-26 17:24:09.878953+00:00,5864,938,20
61054,25727188,2021-07-04 07:11:48.703356+00:00,5871,841,841
61054,25361076,2021-06-27 04:51:06.580989+00:00,5865,912,912
61054,24560749,2021-06-13 03:23:28.435893+00:00,31592,369,10
61054,24560758,2021-06-13 03:23:39.246675+00:00,31593,1032,1032
61054,25554492,2021-07-01 02:10:16.464493+00:00,5869,649,649
61054,25455965,2021-06-29 02:34:32.136916+00:00,5866,842,842
61054,26195510,2021-07-12 15:49:50.981748+00:00,5877,800,800
61054,25862097,2021-07-06 15:05:28.165640+00:00,5874,661,661
61054,25505688,2021-06-30 01:38:23.749289+00:00,5867,690,45
61054,24579174,2021-06-13 09:00:50.459047+00:00,5861,666,70
61429,24509425,2021-06-12 06:56:59.823387+00:00,22246,813,696
61429,24509457,2021-06-12 06:57:19.642737+00:00,22247,389,78
61783,27150719,2021-07-29 06:42:59.121591+00:00,40328,462,60
61783,24601315,2021-06-13 14:50:40.921296+00:00,40329,844,844
61783,24882332,2021-06-18 06:46:46.645880+00:00,41463,602,2
61783,24600678,2021-06-13 14:41:12.458135+00:00,40378,158,0
61783,27151568,2021-07-29 06:54:59.767017+00:00,40380,669,3
61783,27334174,2021-08-01 08:51:19.315287+00:00,42510,911,0
61783,27335050,2021-08-01 09:10:05.193991+00:00,43264,378,5
61783,27347975,2021-08-01 13:42:51.503659+00:00,43993,977,12
61874,24524477,2021-06-12 10:40:08.083140+00:00,5863,672,672
61874,25807095,2021-07-05 15:52:45.710486+00:00,6869,542,3
61874,24624970,2021-06-14 04:59:52.059439+00:00,5872,908,18
61874,24605710,2021-06-13 15:58:09.749885+00:00,5868,651,651
61874,24716600,2021-06-15 12:02:10.413923+00:00,5873,545,545
61874,24606957,2021-06-13 16:19:10.489919+00:00,5869,649,156
61874,24717432,2021-06-15 12:16:47.184814+00:00,5874,661,661
61874,25981922,2021-07-08 17:03:58.216255+00:00,8266,601,594
61874,25241931,2021-06-24 16:00:34.461946+00:00,6852,708,54
61874,24791388,2021-06-16 15:04:50.287067+00:00,6851,1177,779
61874,26803074,2021-07-23 05:30:05.864995+00:00,31597,818,818
61874,24514465,2021-06-12 08:06:34.372834+00:00,21113,226,19
61874,25780786,2021-07-05 07:49:03.300810+00:00,6867,567,567
61874,24746405,2021-06-16 02:29:20.984486+00:00,5876,744,744
61874,25792866,2021-07-05 11:26:15.189356+00:00,6868,758,755
61874,24617649,2021-06-14 01:22:46.045457+00:00,5870,955,953
61874,25674993,2021-07-03 06:55:31.713727+00:00,6864,728,728
61874,24562464,2021-06-13 04:11:02.269393+00:00,5865,912,9
61874,24591133,2021-06-13 12:07:31.114333+00:00,5866,842,15
61874,24746835,2021-06-16 02:40:57.665387+00:00,5877,800,586
61874,24732010,2021-06-15 16:09:37.054157+00:00,5875,957,967
61874,24592262,2021-06-13 12:29:54.481958+00:00,5867,690,690
61874,24519190,2021-06-12 09:24:35.799783+00:00,5861,666,666
61874,24519424,2021-06-12 09:28:31.728300+00:00,5862,691,691
61874,25981953,2021-07-08 17:04:31.019920+00:00,16577,1204,3
61874,24619448,2021-06-14 02:29:57.892961+00:00,5871,841,841
61874,25981967,2021-07-08 17:04:40.709169+00:00,8288,1021,1
61874,26803798,2021-07-23 05:42:33.703265+00:00,8268,580,412
61874,25542683,2021-06-30 16:00:01.276547+00:00,6862,1135,1135
61874,24543421,2021-06-12 15:35:23.659369+00:00,5864,938,0
61874,24747521,2021-06-16 02:58:03.116455+00:00,5878,779,267
61874,24747529,2021-06-16 02:58:15.561948+00:00,5860,1032,3
61874,24544083,2021-06-12 15:45:23.918756+00:00,5859,369,369
61874,26804207,2021-07-23 05:49:03.578969+00:00,8269,810,51
61874,25326144,2021-06-26 09:49:41.696119+00:00,6857,728,0
61874,25325119,2021-06-26 09:31:02.820933+00:00,6856,696,36
61874,25932492,2021-07-08 00:36:50.312044+00:00,6870,661,661
61874,25373665,2021-06-27 08:58:09.954180+00:00,6858,717,717
61874,25394685,2021-06-27 16:19:31.442561+00:00,6859,659,659
61874,25404522,2021-06-28 02:00:18.638309+00:00,6860,599,599
61874,25412678,2021-06-28 06:06:41.556536+00:00,6861,607,375
61874,25727015,2021-07-04 07:09:02.656298+00:00,6865,807,807
61874,25727981,2021-07-04 07:25:41.284153+00:00,6866,624,624
61874,25003162,2021-06-20 09:05:13.344516+00:00,6853,704,704
61874,25482761,2021-06-29 12:04:11.133179+00:00,31594,1177,33
61874,24516909,2021-06-12 08:49:04.417119+00:00,31593,1032,6
61874,25189984,2021-06-23 16:18:34.129668+00:00,6854,620,218
61874,25203598,2021-06-24 03:33:00.575276+00:00,6855,729,729
61874,25674625,2021-07-03 06:49:40.172781+00:00,6863,573,573
61874,24515884,2021-06-12 08:32:42.838396+00:00,31592,369,0
61874,26728607,2021-07-21 17:09:32.332586+00:00,8267,818,624
62123,24587556,2021-06-13 11:02:36.382359+00:00,40329,844,844
62123,24587657,2021-06-13 11:04:13.479794+00:00,40381,853,853
62123,24587649,2021-06-13 11:04:05.296697+00:00,40380,669,669
62123,24587692,2021-06-13 11:04:56.963150+00:00,40382,457,457
62123,24791735,2021-06-16 15:08:53.407786+00:00,40972,1159,568
62123,24586676,2021-06-13 10:47:55.776823+00:00,40328,462,6
62123,24791849,2021-06-16 15:10:18.889092+00:00,40973,501,100
62123,25943848,2021-07-08 05:51:51.632273+00:00,42469,590,556
62123,25324294,2021-06-26 09:15:13.414298+00:00,41463,602,28
62123,25943096,2021-07-08 05:39:07.979273+00:00,41465,443,416
62123,25324350,2021-06-26 09:16:12.691506+00:00,42510,911,1
62123,24542177,2021-06-12 15:17:40.455575+00:00,40378,158,6
62123,26918963,2021-07-25 06:04:39.747626+00:00,43993,977,3
62316,25623721,2021-07-02 07:49:46.631937+00:00,43280,1499,1499
62316,25616120,2021-07-02 05:36:13.333974+00:00,43277,3029,5
62316,25581688,2021-07-01 11:19:20.302496+00:00,43305,1224,1224
62316,25535529,2021-06-30 13:42:42.960317+00:00,43154,1163,1163
62316,25574482,2021-07-01 09:11:34.098402+00:00,43308,765,9
62316,26802610,2021-07-23 05:22:23.416698+00:00,46663,1446,14
62316,25949859,2021-07-08 07:29:38.256194+00:00,40128,3040,3040
62316,25530249,2021-06-30 11:25:31.260272+00:00,43040,1853,1853
62316,25535514,2021-06-30 13:42:24.903788+00:00,42743,1585,1554
62316,26456437,2021-07-17 05:52:33.194456+00:00,40825,3790,3790
62316,25530231,2021-06-30 11:25:10.244984+00:00,43039,1742,1742
62316,26808782,2021-07-23 07:05:11.075179+00:00,41868,3492,3492
62316,25563924,2021-07-01 06:01:00.485883+00:00,43155,1507,720
62316,24698767,2021-06-15 07:24:45.292973+00:00,3404,2501,649
62316,25793039,2021-07-05 11:29:52.210057+00:00,39704,1532,1421
62316,25746613,2021-07-04 13:51:49.110618+00:00,39703,3199,3
62316,25743951,2021-07-04 12:55:17.091532+00:00,39576,1136,7
62316,25539036,2021-06-30 14:50:35.072804+00:00,43315,1596,1596
62316,25725749,2021-07-04 06:47:52.641057+00:00,39456,1179,1179
62316,25725805,2021-07-04 06:48:56.887510+00:00,39458,2642,15
62316,26897138,2021-07-24 15:53:26.507513+00:00,42312,2592,2592
62316,27082444,2021-07-28 03:36:13.975265+00:00,37060,1702,0
62316,25690844,2021-07-03 11:52:43.452566+00:00,43740,1524,1524
62316,26462854,2021-07-17 07:27:46.955451+00:00,40832,2392,6
62316,25582313,2021-07-01 11:31:03.320330+00:00,43276,2483,2483
62316,26523231,2021-07-18 08:11:15.853727+00:00,40986,1464,28
62316,26512511,2021-07-18 05:20:09.625160+00:00,40834,2511,2511
62316,27084486,2021-07-28 04:28:47.174050+00:00,38193,2205,23
62316,27084440,2021-07-28 04:28:06.389034+00:00,37957,2500,8
62316,27084505,2021-07-28 04:29:18.832209+00:00,38484,2591,8
62316,25636895,2021-07-02 11:48:57.842203+00:00,43565,932,4
62316,26871098,2021-07-24 08:00:35.686610+00:00,40824,1412,19
62316,26395160,2021-07-16 04:54:29.205545+00:00,40823,2724,5
62316,25860451,2021-07-06 14:39:41.719231+00:00,44102,1195,6
62316,25582354,2021-07-01 11:31:45.972813+00:00,43444,1808,1808
62316,26523230,2021-07-18 08:11:15.850004+00:00,40987,2927,5
62316,26754044,2021-07-22 07:58:27.250238+00:00,41570,1855,1838
62316,25741284,2021-07-04 11:56:16.771581+00:00,39573,755,755
62316,25511205,2021-06-30 04:55:51.301595+00:00,43066,1236,30
62316,25512039,2021-06-30 05:15:39.498682+00:00,42737,1606,1606
62316,25863828,2021-07-06 15:33:32.203125+00:00,40349,1272,1233
62316,25863924,2021-07-06 15:34:49.082517+00:00,40615,125,51
62316,25899945,2021-07-07 09:21:44.247034+00:00,43904,2401,2375
62316,25515245,2021-06-30 06:21:33.597776+00:00,42991,2328,2328
62316,25682408,2021-07-03 09:14:03.846987+00:00,39323,1664,1664
62316,25525566,2021-06-30 09:54:01.427233+00:00,43037,2211,10
62316,25524859,2021-06-30 09:40:42.485837+00:00,43032,1670,1670
62316,25573257,2021-07-01 08:50:56.780623+00:00,43172,2015,2015
62316,25526914,2021-06-30 10:19:48.966020+00:00,43002,1200,1200
62316,25575959,2021-07-01 09:36:58.015662+00:00,42755,1462,1462
62316,25625880,2021-07-02 08:33:33.818137+00:00,43282,1875,1875
62316,25630351,2021-07-02 09:53:25.441187+00:00,43522,1267,3
62316,25635289,2021-07-02 11:17:08.539906+00:00,43445,1421,0
62316,25638265,2021-07-02 12:17:03.465365+00:00,43567,1404,15
62316,25500004,2021-06-29 17:41:09.474407+00:00,39321,980,24
62316,25671060,2021-07-03 05:52:35.613105+00:00,39574,2484,0
62316,25797434,2021-07-05 13:02:28.474787+00:00,43741,2059,8
62316,25678479,2021-07-03 07:52:04.833166+00:00,39320,1228,1228
62316,25686230,2021-07-03 10:21:07.783857+00:00,43738,884,884
62316,27035062,2021-07-27 07:36:58.018357+00:00,47296,1735,0
62316,27035040,2021-07-27 07:36:32.587355+00:00,47294,1582,2
62316,25718206,2021-07-04 04:12:49.084427+00:00,39346,1985,1985
62316,25728895,2021-07-04 07:42:44.059049+00:00,39497,2052,2052
62316,25671015,2021-07-03 05:51:45.272837+00:00,39455,1670,3
62316,25730417,2021-07-04 08:14:39.835520+00:00,39500,1282,16
62316,25740575,2021-07-04 11:41:15.377077+00:00,39575,1016,1016
62316,25746605,2021-07-04 13:51:44.257404+00:00,39702,2160,2160
62316,26523236,2021-07-18 08:11:20.315984+00:00,40988,3527,3527
62316,26605480,2021-07-19 15:36:17.896491+00:00,40989,2567,0
62316,26620708,2021-07-20 02:02:36.634034+00:00,40995,2692,2692
62316,26620699,2021-07-20 02:02:19.936706+00:00,40992,1258,1258
62316,25744424,2021-07-04 13:05:41.353547+00:00,39699,2312,7
62316,26620924,2021-07-20 02:09:30.120788+00:00,46213,1392,103
62316,25797417,2021-07-05 13:02:07.792994+00:00,43902,1448,10
62316,25839954,2021-07-06 08:30:42.266698+00:00,39981,1991,1991
62316,25840093,2021-07-06 08:33:40.053618+00:00,39982,4356,2
62316,25863751,2021-07-06 15:32:16.234239+00:00,44099,1939,1490
62316,25895372,2021-07-07 07:55:53.474648+00:00,43742,3041,3041
62316,25897235,2021-07-07 08:36:19.200364+00:00,43876,2246,2246
62316,25885936,2021-07-07 05:20:30.032921+00:00,44100,2713,2693
62316,25905687,2021-07-07 11:02:13.268269+00:00,44282,3621,3604
62316,25910511,2021-07-07 12:48:04.694258+00:00,44283,1833,1833
62316,25855684,2021-07-06 13:15:55.106550+00:00,39987,3060,3060
62316,25836117,2021-07-06 07:23:40.290025+00:00,39978,2094,9
62316,25940491,2021-07-08 04:47:25.230141+00:00,39991,1734,1734
62316,25612592,2021-07-02 04:15:41.489682+00:00,40121,1308,1308
62316,25944589,2021-07-08 06:04:03.612968+00:00,40124,1567,1567
62316,25951921,2021-07-08 08:10:19.727266+00:00,40237,1968,1968
62316,25957051,2021-07-08 09:44:50.419518+00:00,40238,1414,1414
62316,25961490,2021-07-08 10:57:57.922301+00:00,40239,2307,2307
62316,25963499,2021-07-08 11:33:23.997735+00:00,44437,1791,1738
62316,25991402,2021-07-09 02:05:44.289320+00:00,40360,2158,2146
62316,25991888,2021-07-09 02:21:33.802723+00:00,40377,1794,1794
62316,26659558,2021-07-20 14:36:17.199052+00:00,46381,1542,1519
62316,26009051,2021-07-09 08:21:56.619941+00:00,40489,2023,2023
62316,26680716,2021-07-21 03:17:37.255403+00:00,41197,1553,22
62316,26023574,2021-07-09 12:56:17.825619+00:00,40491,3161,2717
62316,26688822,2021-07-21 06:04:16.435205+00:00,41199,866,866
62316,26687455,2021-07-21 05:42:32.226631+00:00,41198,3671,3671
62316,26693721,2021-07-21 07:15:57.179107+00:00,41204,2298,69
62316,26694806,2021-07-21 07:34:00.433124+00:00,41208,1958,1958
62316,26137261,2021-07-11 15:07:11.501300+00:00,44556,2420,0
62316,26712417,2021-07-21 12:50:08.090886+00:00,41316,764,764
62316,26700682,2021-07-21 09:19:44.492466+00:00,41206,2563,2563
62316,26154952,2021-07-12 04:03:10.930226+00:00,44569,2356,1915
62316,26048939,2021-07-10 03:37:39.049040+00:00,44558,4835,27
62316,26074983,2021-07-10 11:27:46.273628+00:00,44555,2295,25
62316,26716085,2021-07-21 13:52:50.079301+00:00,41425,1733,1733
62316,26168674,2021-07-12 08:44:06.458242+00:00,44888,115,13
62316,26168647,2021-07-12 08:43:41.293453+00:00,44761,1819,1790
62316,26171094,2021-07-12 09:25:42.584824+00:00,44762,2021,1870
62316,26178622,2021-07-12 11:21:34.484991+00:00,45085,1756,11
62316,26186397,2021-07-12 13:40:37.182173+00:00,45041,1663,1663
62316,26193176,2021-07-12 15:15:31.244374+00:00,44911,2648,0
62316,26716469,2021-07-21 13:59:05.663383+00:00,41319,2571,2443
62316,27316743,2021-08-01 02:15:20.617906+00:00,48057,1654,0
62316,25995094,2021-07-09 03:58:39.934142+00:00,40480,1747,17
62316,25993978,2021-07-09 03:25:26.253521+00:00,40610,1294,1255
62316,27316711,2021-08-01 02:13:50.538175+00:00,38485,2815,0
62316,26736518,2021-07-22 01:37:00.495475+00:00,37777,2481,0
62316,26737929,2021-07-22 02:26:02.212154+00:00,41318,1945,1945
62316,26234984,2021-07-13 10:04:45.667214+00:00,40611,2097,2080
62316,26238507,2021-07-13 10:54:48.363215+00:00,40612,2297,7
62316,26240676,2021-07-13 11:27:53.195717+00:00,45149,1632,1598
62316,27215292,2021-07-30 05:41:43.895107+00:00,47791,1965,8
62316,26245805,2021-07-13 13:03:38.436970+00:00,40614,1570,1493
62316,26742785,2021-07-22 04:44:54.312992+00:00,41424,2023,2023
62316,26258767,2021-07-13 16:19:25.564257+00:00,40717,1985,11
62316,26258781,2021-07-13 16:19:40.330349+00:00,40720,2455,2455
62316,26738002,2021-07-22 02:28:33.794814+00:00,41423,1111,4
62316,26748408,2021-07-22 06:26:01.311651+00:00,41637,1640,1640
62316,26754054,2021-07-22 07:58:37.265687+00:00,41639,1291,2
62316,26949063,2021-07-25 15:40:15.632072+00:00,42535,2030,5
62316,26801288,2021-07-23 04:57:01.039303+00:00,41638,2154,2154
62316,27093595,2021-07-28 07:12:40.980241+00:00,38194,2085,0
62316,27093665,2021-07-28 07:13:34.683573+00:00,38170,1722,135
62316,26331155,2021-07-15 02:48:44.101705+00:00,45292,2675,34
62316,26392594,2021-07-16 03:49:53.287556+00:00,45502,1714,1714
62316,26804533,2021-07-23 05:54:09.628696+00:00,41856,1271,3
62316,26810491,2021-07-23 07:32:39.591268+00:00,41867,3165,3165
62316,26858768,2021-07-24 05:00:07.892777+00:00,42123,1378,2
62316,26867506,2021-07-24 07:07:45.181706+00:00,42136,2542,2542
62316,26861258,2021-07-24 05:42:00.264116+00:00,41883,1769,1408
62316,26878093,2021-07-24 10:07:20.668589+00:00,42125,1309,1309
62316,26884478,2021-07-24 12:04:15.946369+00:00,46970,2025,383
62316,26885472,2021-07-24 12:26:41.287134+00:00,42291,2072,0
62316,26917919,2021-07-25 05:46:47.243965+00:00,42307,2735,2735
62316,26924271,2021-07-25 07:28:39.163218+00:00,42512,925,4
62316,26931042,2021-07-25 09:50:42.139407+00:00,42335,3064,1001
62316,26925816,2021-07-25 07:58:59.921225+00:00,42513,2464,62
62316,26048947,2021-07-10 03:37:53.668451+00:00,37059,733,6
62316,26736483,2021-07-22 01:35:57.145604+00:00,37776,787,1
62316,27214919,2021-07-30 05:35:54.839322+00:00,47544,2055,7
62316,27081700,2021-07-28 03:12:23.022732+00:00,38277,1202,1202
62316,27316766,2021-08-01 02:16:16.331712+00:00,48183,2004,19
63372,24530425,2021-06-12 12:17:57.986028+00:00,40378,158,5
63372,25400605,2021-06-27 18:47:31.830696+00:00,42508,727,727
63372,25400450,2021-06-27 18:39:46.813071+00:00,42469,590,557
63372,24666545,2021-06-14 15:41:01.722666+00:00,40380,669,669
63372,24758808,2021-06-16 06:40:35.381450+00:00,40381,853,787
63372,24978258,2021-06-19 17:59:51.571727+00:00,41463,602,0
63372,24923683,2021-06-18 18:53:18.985068+00:00,40382,457,457
63372,24923684,2021-06-18 18:53:20.483797+00:00,40972,1159,0
63372,24977774,2021-06-19 17:49:21.209340+00:00,40973,501,2
63372,24978518,2021-06-19 18:07:16.001703+00:00,41465,443,41
63372,24531093,2021-06-12 12:30:23.407343+00:00,40328,462,3
63372,24666227,2021-06-14 15:35:41.855992+00:00,40329,844,283
63748,24808981,2021-06-17 02:02:37.751394+00:00,5861,666,666
63748,27205727,2021-07-30 01:42:37.801160+00:00,5869,649,9
63748,25558316,2021-07-01 04:07:19.926609+00:00,5865,912,912
63748,27079343,2021-07-28 02:03:55.259263+00:00,5868,651,651
63748,24532057,2021-06-12 12:48:09.335623+00:00,24108,0,163
63748,24532451,2021-06-12 12:54:42.112465+00:00,5859,369,369
63748,25765195,2021-07-05 01:43:49.875697+00:00,5866,842,842
63748,24869796,2021-06-18 02:14:39.315393+00:00,5862,691,691
63748,24900080,2021-06-18 11:50:12.074175+00:00,5863,672,672
63748,24532764,2021-06-12 12:59:13.791834+00:00,5860,1032,15
63748,25507289,2021-06-30 02:44:57.276484+00:00,5864,938,258
63748,26026203,2021-07-09 13:51:59.357795+00:00,5867,690,690
68264,25809127,2021-07-05 16:27:17.889039+00:00,41463,602,602
68264,25809140,2021-07-05 16:27:30.973206+00:00,41465,443,1
68264,25284288,2021-06-25 13:35:47.626160+00:00,40329,844,844
68264,24621576,2021-06-14 03:33:29.641796+00:00,40328,462,2
68264,25808567,2021-07-05 16:17:02.588686+00:00,40381,853,853
68264,26739592,2021-07-22 03:13:23.313884+00:00,40973,501,2
68264,24564273,2021-06-13 04:53:35.566851+00:00,40378,158,40
68264,25284301,2021-06-25 13:36:05.813749+00:00,40380,669,1
